ride_id,rideable_type,started_at,ended_at,start_station_name,start_station_id,end_station_name,end_station_id,start_lat,start_lng,end_lat,end_lng,member_casual
61075F5654E40C37,electric_bike,2024-05-17 22:07:41.000000 UTC,2024-05-17 22:19:24.000000 UTC,,,Manor Ave & Leland Ave,KA1504000127,41.94,-87.68,41.965875,-87.700825,member
4EB7B0914F44E1DD,electric_bike,2024-06-23 23:00:45.411000 UTC,2024-06-23 23:26:15.243000 UTC,,,Manor Ave & Leland Ave,KA1504000127,41.95,-87.66,41.965875,-87.700825,casual
93E23BA23645977C,electric_bike,2024-11-11 03:27:21.011000 UTC,2024-11-11 03:40:22.588000 UTC,,,Manor Ave & Leland Ave,KA1504000127,41.95,-87.66,41.965875,-87.700825,member
904E04CDE8B2CC8F,electric_bike,2024-05-30 06:59:09.000000 UTC,2024-05-30 07:02:24.000000 UTC,,,Manor Ave & Leland Ave,KA1504000127,41.96,-87.7,41.965875,-87.700825,casual
82EC0E552C3D1E42,electric_bike,2024-05-19 10:30:17.000000 UTC,2024-05-19 10:54:37.000000 UTC,,,Manor Ave & Leland Ave,KA1504000127,41.92,-87.72,41.965875,-87.700825,casual
F5B1559F19340E83,electric_bike,2024-09-01 17:43:59.744000 UTC,2024-09-01 18:01:03.187000 UTC,,,Manor Ave & Leland Ave,KA1504000127,41.93,-87.71,41.965875,-87.700825,casual
B10A833987A6113D,electric_bike,2023-12-09 09:57:33.000000 UTC,2023-12-09 10:02:23.000000 UTC,,,Manor Ave & Leland Ave,KA1504000127,41.97,-87.72,41.965875,-87.700825,member
53F0F917909D10FB,electric_bike,2024-05-01 05:52:23.000000 UTC,2024-05-01 05:57:22.000000 UTC,,,Manor Ave & Leland Ave,KA1504000127,41.96,-87.7,41.965875,-87.700825,member
6DD81057974D7D23,electric_bike,2024-06-26 13:12:26.752000 UTC,2024-06-26 13:26:49.076000 UTC,,,Racine Ave & 13th St,13165,41.89,-87.67,41.865054,-87.656959,casual
341D115FC1BB6012,electric_bike,2024-09-25 15:27:25.597000 UTC,2024-09-25 17:34:18.114000 UTC,,,Racine Ave & 13th St,13165,41.86,-87.66,41.865054,-87.656959,member
DB0441FBAAED39E4,electric_bike,2024-06-27 20:37:23.185000 UTC,2024-06-27 20:52:19.931000 UTC,,,Racine Ave & 13th St,13165,41.87,-87.66,41.865054,-87.656959,casual
9FA31130B0907C2D,electric_bike,2024-05-02 15:57:25.000000 UTC,2024-05-02 17:06:29.000000 UTC,,,Racine Ave & 13th St,13165,41.89,-87.61,41.865054,-87.656959,casual
EA4FE2C4E3AA5AE2,electric_bike,2024-10-09 13:55:53.846000 UTC,2024-10-09 14:02:15.882000 UTC,,,Racine Ave & 13th St,13165,41.87,-87.65,41.865054,-87.656959,member
D350D998A76A66F7,electric_bike,2024-05-23 19:03:13.000000 UTC,2024-05-23 19:14:24.000000 UTC,,,Racine Ave & 13th St,13165,41.88,-87.65,41.865054,-87.656959,member
265A7C539F76A933,electric_bike,2024-07-10 14:44:31.384000 UTC,2024-07-10 15:23:03.864000 UTC,,,Laramie Ave & Bloomingdale Ave,24194,41.89,-87.66,41.91432,-87.75572,casual
F853CFE6BE24ACF0,electric_bike,2024-10-26 08:57:23.977000 UTC,2024-10-26 09:03:54.805000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.9,-87.63,41.91468,-87.64332,member
0424560FB7FEA7B9,electric_bike,2024-10-23 14:30:26.146000 UTC,2024-10-23 14:42:13.715000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.89,-87.65,41.91468,-87.64332,member
17511596E898631F,electric_bike,2024-09-05 17:10:50.334000 UTC,2024-09-05 17:23:19.058000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.89,-87.65,41.91468,-87.64332,member
762F7AAE4AADD15A,electric_bike,2024-11-05 06:59:08.137000 UTC,2024-11-05 07:10:39.879000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.95,-87.66,41.91468,-87.64332,member
B997CD5576276D7E,electric_bike,2024-04-10 22:43:06.000000 UTC,2024-04-10 22:57:10.000000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.92,-87.7,41.91468,-87.64332,casual
D8AAC06B55486A6B,electric_bike,2024-09-09 16:15:19.752000 UTC,2024-09-09 16:40:09.207000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.88,-87.63,41.91468,-87.64332,member
A8B28CED38B84C09,electric_bike,2024-04-30 21:03:05.000000 UTC,2024-04-30 21:11:14.000000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.93,-87.65,41.91468,-87.64332,member
65E1B49781522938,electric_bike,2024-08-16 17:06:36.104000 UTC,2024-08-16 17:08:58.125000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.91,-87.64,41.91468,-87.64332,member
7A62F3EFC2FAA427,electric_bike,2024-10-22 22:53:33.839000 UTC,2024-10-22 22:57:03.916000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.91,-87.65,41.91468,-87.64332,member
75B965CC6D809533,electric_bike,2024-07-02 17:40:00.553000 UTC,2024-07-02 17:50:54.512000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.94,-87.66,41.91468,-87.64332,member
BB464F0AF9D0E315,electric_bike,2024-09-25 10:40:14.389000 UTC,2024-09-25 10:44:12.778000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.92,-87.63,41.91468,-87.64332,member
8D63A1F4DCB3027B,electric_bike,2024-09-20 15:40:40.911000 UTC,2024-09-20 15:43:08.785000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.91,-87.64,41.91468,-87.64332,member
113378D26DE5B1A8,electric_bike,2024-06-14 10:26:02.006000 UTC,2024-06-14 10:39:34.213000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.89,-87.62,41.91468,-87.64332,member
879E25F0E7D48B9E,electric_bike,2024-07-28 11:16:15.856000 UTC,2024-07-28 11:35:09.260000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.95,-87.66,41.91468,-87.64332,member
4295A020D633613C,electric_bike,2024-10-09 20:15:52.390000 UTC,2024-10-09 20:21:45.569000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.92,-87.63,41.91468,-87.64332,casual
3C783F7FA81E0B49,electric_bike,2024-06-08 21:07:23.861000 UTC,2024-06-08 21:22:45.597000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.94,-87.65,41.91468,-87.64332,member
1DD63E903403F738,electric_bike,2024-06-19 14:51:05.600000 UTC,2024-06-19 15:03:39.533000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.88,-87.65,41.91468,-87.64332,member
90C37CE3A9C98CEC,electric_bike,2024-09-11 22:01:29.579000 UTC,2024-09-11 22:05:24.023000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.91,-87.65,41.91468,-87.64332,casual
090718FE1D4ADC22,electric_bike,2024-06-11 14:57:38.436000 UTC,2024-06-11 15:18:28.623000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.88,-87.64,41.91468,-87.64332,member
1F92561FDAD30E59,electric_bike,2024-11-24 13:12:31.511000 UTC,2024-11-24 13:18:35.927000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.91,-87.63,41.91468,-87.64332,member
BB3D84938B45CF33,electric_bike,2024-05-11 14:53:06.000000 UTC,2024-05-11 14:59:17.000000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.91,-87.64,41.91468,-87.64332,member
B977220DBDFB3022,electric_bike,2024-06-29 11:58:52.520000 UTC,2024-06-29 12:21:00.727000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.93,-87.64,41.91468,-87.64332,member
068724F8A3C797BB,electric_bike,2024-06-30 14:18:58.202000 UTC,2024-06-30 14:30:50.356000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.94,-87.64,41.91468,-87.64332,casual
0A74E2AACB1F6DF9,electric_bike,2024-07-25 16:11:58.564000 UTC,2024-07-25 16:26:43.117000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.89,-87.63,41.91468,-87.64332,member
6192B506719F5B9A,electric_bike,2024-06-09 12:49:38.929000 UTC,2024-06-09 13:08:54.576000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.92,-87.69,41.91468,-87.64332,casual
8C4F6BC0D7B44C7D,electric_bike,2024-11-07 18:04:13.093000 UTC,2024-11-07 18:09:01.238000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.91,-87.65,41.91468,-87.64332,member
1036497CE451E899,electric_bike,2024-05-30 16:02:26.000000 UTC,2024-05-30 16:14:23.000000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.89,-87.65,41.91468,-87.64332,casual
648FD1494876E0B4,electric_bike,2024-08-22 19:52:51.602000 UTC,2024-08-22 19:55:57.098000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.92,-87.64,41.91468,-87.64332,member
12FB1DFAFEDC88E8,electric_bike,2024-09-04 15:11:26.494000 UTC,2024-09-04 15:22:27.968000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.89,-87.65,41.91468,-87.64332,member
7A47F82C4EB29B5E,electric_bike,2024-07-17 14:52:00.732000 UTC,2024-07-17 15:00:29.394000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.89,-87.64,41.91468,-87.64332,casual
1AE84C6EE0261FD4,electric_bike,2024-01-08 15:57:01.000000 UTC,2024-01-08 16:01:03.000000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.91,-87.65,41.91468,-87.64332,member
660B59459A88C147,electric_bike,2024-08-26 16:35:26.651000 UTC,2024-08-26 16:43:55.861000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.92,-87.63,41.91468,-87.64332,member
52203966112990CB,electric_bike,2024-11-15 21:07:20.378000 UTC,2024-11-15 21:12:33.549000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.91,-87.65,41.91468,-87.64332,member
DDE1226036E9890A,electric_bike,2024-06-28 15:54:24.892000 UTC,2024-06-28 16:08:10.247000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.91,-87.65,41.91468,-87.64332,member
22036A30A4FB4548,electric_bike,2024-09-08 11:28:44.656000 UTC,2024-09-08 11:48:26.113000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.87,-87.62,41.91468,-87.64332,casual
30833C7E4657155F,electric_bike,2024-05-11 20:22:30.000000 UTC,2024-05-11 20:35:20.000000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.93,-87.67,41.91468,-87.64332,casual
9BA9DD28E4923127,electric_bike,2024-04-24 17:06:32.000000 UTC,2024-04-24 17:12:05.000000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.91,-87.65,41.91468,-87.64332,member
8F76B148203816B9,electric_bike,2024-09-11 14:55:08.910000 UTC,2024-09-11 15:07:27.009000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.88,-87.64,41.91468,-87.64332,member
A6BD337F0FCCBC22,electric_bike,2024-08-04 20:56:24.681000 UTC,2024-08-04 21:01:29.584000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.93,-87.64,41.91468,-87.64332,casual
C84DF9B163179A8F,electric_bike,2024-10-19 11:06:35.035000 UTC,2024-10-19 11:18:33.324000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.9,-87.63,41.91468,-87.64332,member
2147282A19AF6435,electric_scooter,2024-09-25 07:14:21.336000 UTC,2024-09-25 07:20:37.286000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.9,-87.64,41.91468,-87.64332,casual
42089D15486D0B94,electric_bike,2024-10-09 13:47:23.444000 UTC,2024-10-09 13:58:19.740000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.89,-87.65,41.91468,-87.64332,member
ED0CFDF08D0BC223,electric_bike,2024-10-19 11:39:37.623000 UTC,2024-10-19 11:54:07.777000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.92,-87.65,41.91468,-87.64332,member
B7FDB8CEBF245B5A,electric_bike,2024-05-23 15:40:39.000000 UTC,2024-05-23 15:47:15.000000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.92,-87.63,41.91468,-87.64332,member
5D69F39DB8AB8551,electric_bike,2024-08-11 13:25:41.780000 UTC,2024-08-11 13:50:38.457000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.92,-87.63,41.91468,-87.64332,casual
9D6D7B175C52BB00,electric_bike,2024-05-20 13:02:56.000000 UTC,2024-05-20 13:14:14.000000 UTC,,,Larrabee St & Menomonee St,TA1306000007,41.89,-87.63,41.91468,-87.64332,member
33B20003560190F3,electric_bike,2024-09-17 18:20:47.662000 UTC,2024-09-17 18:38:54.654000 UTC,,,Weekend Night Parking Area A,Corral 2,41.91,-87.63,41.94629,-87.65568,casual
E6A06F26DD53D916,electric_bike,2024-08-02 08:47:11.947000 UTC,2024-08-02 08:52:54.331000 UTC,,,Weekend Night Parking Area A,Corral 2,41.94,-87.67,41.94629,-87.65568,member
0D3A822088873A5B,electric_bike,2024-07-29 19:27:03.360000 UTC,2024-07-29 19:30:36.256000 UTC,,,Weekend Night Parking Area A,Corral 2,41.95,-87.65,41.94629,-87.65568,casual
013A32307B3E1EB2,electric_bike,2024-08-19 12:50:00.635000 UTC,2024-08-19 12:52:51.875000 UTC,,,Weekend Night Parking Area A,Corral 2,41.95,-87.67,41.94629,-87.65568,member
53BDF6709E683200,electric_bike,2024-08-25 20:08:45.652000 UTC,2024-08-25 20:24:29.789000 UTC,,,Weekend Night Parking Area A,Corral 2,41.93,-87.64,41.94629,-87.65568,member
22212D4F86C2C30B,electric_bike,2024-08-23 22:13:04.380000 UTC,2024-08-23 22:16:41.304000 UTC,,,Weekend Night Parking Area A,Corral 2,41.94,-87.65,41.94629,-87.65568,casual
96C8DCD230A6036F,electric_bike,2024-08-02 13:09:20.994000 UTC,2024-08-02 13:26:02.438000 UTC,,,Weekend Night Parking Area A,Corral 2,41.95,-87.7,41.94629,-87.65568,member
3A2A75879D16D127,electric_bike,2024-08-27 16:27:09.161000 UTC,2024-08-27 16:36:40.188000 UTC,,,Weekend Night Parking Area A,Corral 2,41.93,-87.64,41.94629,-87.65568,member
C885B2D6BDB10C5B,electric_bike,2024-08-18 12:59:39.318000 UTC,2024-08-18 13:25:57.894000 UTC,,,Weekend Night Parking Area A,Corral 2,41.89,-87.64,41.94629,-87.65568,member
5846275563907027,electric_bike,2024-07-29 15:38:38.526000 UTC,2024-07-29 15:45:42.813000 UTC,,,Weekend Night Parking Area A,Corral 2,41.93,-87.64,41.94629,-87.65568,member
6984E5DAE47C49DC,electric_bike,2024-08-07 15:55:39.928000 UTC,2024-08-07 15:57:15.858000 UTC,,,Weekend Night Parking Area A,Corral 2,41.95,-87.66,41.94629,-87.65568,member
AFE6585A244C7A8D,electric_bike,2024-07-29 13:24:10.695000 UTC,2024-07-29 13:29:20.504000 UTC,,,Weekend Night Parking Area A,Corral 2,41.95,-87.65,41.94629,-87.65568,member
871ED273DD53CCE0,electric_bike,2024-07-20 20:22:33.887000 UTC,2024-07-20 20:32:32.096000 UTC,,,Weekend Night Parking Area A,Corral 2,41.92,-87.64,41.94629,-87.65568,casual
B4EB5E122E784CC5,electric_bike,2024-08-18 13:18:19.183000 UTC,2024-08-18 13:26:32.252000 UTC,,,Weekend Night Parking Area A,Corral 2,41.93,-87.65,41.94629,-87.65568,member
E2A63A5D0C6A4029,electric_scooter,2024-09-16 11:05:46.612000 UTC,2024-09-16 11:10:50.840000 UTC,,,Weekend Night Parking Area A,Corral 2,41.95,-87.65,41.94629,-87.65568,member
9A7C80AB91A69D8A,electric_bike,2024-10-18 14:57:43.948000 UTC,2024-10-18 15:34:53.668000 UTC,,,Sacramento Ave & 25th St,424,41.89,-87.62,41.846506,-87.700139,member
D792163588E7756B,electric_bike,2024-08-22 05:21:34.096000 UTC,2024-08-22 05:28:05.550000 UTC,,,Sacramento Ave & 25th St,424,41.85,-87.72,41.846506,-87.700139,casual
1B5C841958B947BF,electric_bike,2023-12-04 15:58:07.000000 UTC,2023-12-04 16:20:57.000000 UTC,,,Sacramento Ave & 25th St,424,41.87,-87.66,41.846506,-87.700139,member
5F6318DE41902E36,electric_bike,2024-07-27 20:02:21.138000 UTC,2024-07-27 20:02:53.833000 UTC,,,,,41.66,-87.6,41.66,-87.6,casual
3195974A7AA6A3A5,electric_bike,2024-08-25 13:58:45.367000 UTC,2024-08-25 14:07:02.640000 UTC,,,,,41.67,-87.63,41.66,-87.66,casual
B3D192EF13078151,electric_bike,2024-06-17 10:22:02.823000 UTC,2024-06-17 10:34:21.003000 UTC,,,,,41.69,-87.68,41.66,-87.68,casual
164400CA7B39BFAC,electric_bike,2024-01-28 18:43:44.000000 UTC,2024-01-28 18:57:05.000000 UTC,,,,,41.94,-87.65,41.91,-87.64,member
25610A2B1F55DD7D,electric_bike,2024-07-23 08:49:45.638000 UTC,2024-07-23 08:59:29.936000 UTC,,,,,41.91,-87.68,41.91,-87.66,member
A875E91BDC5BFAAA,electric_bike,2024-07-20 00:01:55.502000 UTC,2024-07-20 00:05:31.737000 UTC,,,,,41.91,-87.69,41.91,-87.67,member
0EABACE01184E506,electric_bike,2024-07-30 17:07:36.780000 UTC,2024-07-30 17:20:11.895000 UTC,,,,,41.93,-87.63,41.91,-87.64,casual
1F7D20E9F2BA44E4,electric_bike,2024-07-07 23:15:50.724000 UTC,2024-07-07 23:38:37.699000 UTC,,,,,41.92,-87.68,41.91,-87.73,casual
744882FEEE36FB16,electric_bike,2024-07-17 22:25:02.871000 UTC,2024-07-17 22:25:23.615000 UTC,,,,,41.91,-87.63,41.91,-87.63,casual
EA8AE259BD7B142F,electric_bike,2024-07-10 08:27:17.028000 UTC,2024-07-10 08:36:35.389000 UTC,,,,,41.94,-87.64,41.91,-87.63,member
5FB89FA5A4ABAC85,electric_bike,2024-07-05 13:41:03.900000 UTC,2024-07-05 13:53:42.426000 UTC,,,,,41.94,-87.67,41.91,-87.68,member
4C0C765E9652DC60,electric_bike,2024-07-30 09:08:38.788000 UTC,2024-07-30 09:08:39.781000 UTC,,,,,41.91,-87.65,41.91,-87.65,member
148904654D217E38,electric_bike,2023-12-01 13:58:48.000000 UTC,2023-12-01 14:00:51.000000 UTC,,,,,41.91,-87.67,41.91,-87.67,casual
9DACC5651DD0B909,electric_bike,2024-09-28 15:55:14.865000 UTC,2024-09-28 15:55:35.302000 UTC,,,,,41.91,-87.66,41.91,-87.66,casual
8394F5BCA5C79437,electric_bike,2024-06-21 21:45:30.854000 UTC,2024-06-21 21:45:59.810000 UTC,,,,,41.91,-87.64,41.91,-87.64,casual
362F5933F8C7A39C,electric_bike,2024-06-07 18:46:25.688000 UTC,2024-06-07 19:59:17.207000 UTC,,,,,41.92,-87.63,41.91,-87.63,casual
658120591BA89792,electric_bike,2024-06-25 18:12:34.034000 UTC,2024-06-25 18:12:52.982000 UTC,,,,,41.91,-87.68,41.91,-87.68,member
F2BB4319AD517E42,electric_bike,2024-06-09 11:59:45.940000 UTC,2024-06-09 12:23:19.127000 UTC,,,,,41.85,-87.63,41.91,-87.62,member
E9FC8FE64B748415,electric_bike,2024-06-30 13:07:05.700000 UTC,2024-06-30 13:21:15.877000 UTC,,,,,41.93,-87.64,41.91,-87.63,casual
759DE65B2A90BD67,electric_bike,2024-06-04 16:37:12.467000 UTC,2024-06-04 16:37:31.468000 UTC,,,,,41.91,-87.63,41.91,-87.63,member
29E8FBFF638551FB,electric_bike,2024-06-06 18:15:23.743000 UTC,2024-06-06 18:29:54.294000 UTC,,,,,41.92,-87.65,41.91,-87.62,member
AD650495E4E66F12,electric_bike,2024-06-30 17:00:30.793000 UTC,2024-06-30 17:14:28.859000 UTC,,,,,41.9,-87.62,41.91,-87.63,casual
C21A186AA73B8104,electric_bike,2024-03-04 18:46:43.000000 UTC,2024-03-04 18:47:21.000000 UTC,,,,,41.91,-87.65,41.91,-87.65,member
1E2974B29455232C,electric_bike,2024-08-29 20:59:41.814000 UTC,2024-08-29 21:05:49.496000 UTC,,,,,41.91,-87.65,41.91,-87.66,member
0B6002C7B5F85A0C,electric_bike,2024-08-31 16:48:58.660000 UTC,2024-08-31 17:01:09.601000 UTC,,,,,41.93,-87.63,41.91,-87.64,member
15EC0C432246168C,electric_bike,2024-08-31 16:03:57.448000 UTC,2024-08-31 16:48:36.096000 UTC,,,,,41.93,-87.63,41.91,-87.71,casual
B18909BA3CFDC212,electric_bike,2024-08-15 21:11:38.829000 UTC,2024-08-15 21:23:21.516000 UTC,,,,,41.94,-87.64,41.91,-87.62,casual
0FCCA67A0E1A66C9,electric_bike,2024-09-11 18:18:42.882000 UTC,2024-09-11 18:23:22.518000 UTC,,,,,41.91,-87.68,41.91,-87.67,member
A0D9464621E02EE7,electric_scooter,2024-09-20 07:54:54.907000 UTC,2024-09-20 07:59:59.265000 UTC,,,,,41.91,-87.67,41.91,-87.67,casual
6110398672EDF544,electric_scooter,2024-09-28 12:27:37.526000 UTC,2024-09-28 12:29:16.597000 UTC,,,,,41.91,-87.65,41.91,-87.65,member
0C1B4120DB401808,electric_bike,2024-09-14 21:06:55.517000 UTC,2024-09-14 21:22:19.020000 UTC,,,,,41.93,-87.66,41.91,-87.65,casual
693630D255ADDD30,electric_bike,2024-09-05 18:57:32.895000 UTC,2024-09-05 19:07:52.611000 UTC,,,,,41.9,-87.64,41.91,-87.63,casual
11C0ED18FA353F42,electric_bike,2024-09-04 17:06:33.793000 UTC,2024-09-04 17:21:31.517000 UTC,,,,,41.89,-87.62,41.91,-87.63,casual
75E05D519C751983,electric_scooter,2024-09-04 19:34:40.168000 UTC,2024-09-04 19:52:47.649000 UTC,,,,,41.93,-87.66,41.91,-87.63,casual
CDBAC429669D0834,electric_bike,2024-05-17 14:02:18.000000 UTC,2024-05-17 14:02:29.000000 UTC,,,,,41.91,-87.68,41.91,-87.68,casual
F4534F49AB95D6E7,electric_bike,2024-05-23 19:16:26.000000 UTC,2024-05-23 19:21:02.000000 UTC,,,,,41.93,-87.63,41.91,-87.63,casual
E34F261F99CE5BCA,electric_bike,2024-05-25 17:29:23.000000 UTC,2024-05-25 17:30:00.000000 UTC,,,,,41.91,-87.65,41.91,-87.65,member
631B95697E8A170B,electric_bike,2024-05-29 19:08:04.000000 UTC,2024-05-29 19:20:47.000000 UTC,,,,,41.93,-87.64,41.91,-87.63,member
27AE6AEAAFF09D1B,electric_bike,2024-05-20 22:25:29.000000 UTC,2024-05-20 22:58:52.000000 UTC,,,,,41.9,-87.72,41.91,-87.68,member
57DA578F89BF47EC,electric_bike,2024-05-26 01:23:39.000000 UTC,2024-05-26 01:24:55.000000 UTC,,,,,41.91,-87.65,41.91,-87.65,casual
6C0929AF40D31C81,electric_bike,2024-05-21 16:42:49.000000 UTC,2024-05-21 16:44:31.000000 UTC,,,,,41.91,-87.66,41.91,-87.66,member
E5BC732098894770,electric_bike,2024-05-27 19:49:25.000000 UTC,2024-05-27 19:55:26.000000 UTC,,,,,41.91,-87.69,41.91,-87.67,member
3C570CC763A71E52,electric_bike,2024-05-30 09:29:03.000000 UTC,2024-05-30 09:30:14.000000 UTC,,,,,41.91,-87.63,41.91,-87.63,casual
07D340C9CEDC8479,electric_bike,2024-10-19 23:45:37.139000 UTC,2024-10-19 23:49:55.256000 UTC,,,,,41.91,-87.67,41.91,-87.67,member
D3C6470F8D399CAA,electric_scooter,2024-09-29 05:32:41.986000 UTC,2024-09-29 05:38:28.791000 UTC,,,,,41.91,-87.67,41.91,-87.68,casual
B5A2E7805943D984,electric_bike,2024-11-11 01:15:27.689000 UTC,2024-11-11 01:20:34.788000 UTC,,,,,41.9,-87.63,41.91,-87.63,member
9C23D5627FC00A43,electric_bike,2024-11-23 16:52:05.901000 UTC,2024-11-23 16:58:38.023000 UTC,,,,,41.92,-87.67,41.91,-87.68,member
1C705CA7423A451F,electric_bike,2024-10-23 14:07:10.437000 UTC,2024-10-23 14:07:26.630000 UTC,,,,,41.91,-87.65,41.91,-87.65,casual
A6B884C62BE3CC04,electric_bike,2024-10-30 19:34:06.889000 UTC,2024-10-30 19:52:35.462000 UTC,,,,,41.87,-87.63,41.91,-87.63,member
2DB2FB6346F1DAA4,electric_bike,2024-10-23 21:18:09.652000 UTC,2024-10-23 21:27:00.662000 UTC,,,,,41.94,-87.64,41.91,-87.63,member
294C029BEFBC2F1F,electric_bike,2024-10-27 15:43:34.718000 UTC,2024-10-27 15:59:27.419000 UTC,,,,,41.94,-87.65,41.91,-87.63,member
30742BDC9D0CC91E,electric_bike,2024-04-26 11:49:34.000000 UTC,2024-04-26 11:57:53.000000 UTC,,,,,41.89,-87.65,41.91,-87.65,casual
012C1A321CB0D4FA,electric_bike,2024-04-13 22:21:23.000000 UTC,2024-04-13 22:30:50.000000 UTC,,,,,41.92,-87.65,41.91,-87.64,casual
CCCBFB62F3610D1F,electric_bike,2024-04-14 15:23:13.000000 UTC,2024-04-14 15:27:38.000000 UTC,,,,,41.92,-87.66,41.91,-87.66,member
FFB095A3407DB057,electric_bike,2024-04-13 11:56:48.000000 UTC,2024-04-13 12:09:11.000000 UTC,,,,,41.92,-87.64,41.91,-87.63,member
8B5104E6D9A4625C,electric_bike,2024-08-10 15:11:26.617000 UTC,2024-08-10 15:33:19.253000 UTC,,,,,41.91,-87.72,41.91,-87.67,casual
34947C202997A2EF,electric_bike,2024-08-07 18:07:00.425000 UTC,2024-08-07 18:07:28.585000 UTC,,,,,41.91,-87.67,41.91,-87.67,casual
C2745B3E71B7111A,electric_bike,2024-08-10 19:51:04.381000 UTC,2024-08-10 20:12:24.267000 UTC,,,,,41.95,-87.67,41.91,-87.67,member
B52C0730B1C14081,electric_bike,2024-08-30 18:23:09.259000 UTC,2024-08-30 18:40:22.324000 UTC,,,,,41.93,-87.65,41.91,-87.67,casual
33080C58B280F708,electric_bike,2024-08-19 17:55:26.956000 UTC,2024-08-19 18:09:21.107000 UTC,,,,,41.89,-87.67,41.91,-87.65,casual
E1A012E1C223FB74,electric_bike,2024-08-20 17:18:52.024000 UTC,2024-08-20 17:25:01.505000 UTC,,,,,41.92,-87.65,41.91,-87.65,casual
9D52E4064A0F8D87,electric_bike,2024-08-15 22:21:41.408000 UTC,2024-08-15 22:29:59.999000 UTC,,,,,41.93,-87.65,41.91,-87.63,casual
DD2EAD7EDA418121,electric_bike,2024-08-17 07:52:28.815000 UTC,2024-08-17 07:55:16.518000 UTC,,,,,41.92,-87.68,41.91,-87.68,member
61A8D5E8480D0DBC,electric_bike,2024-09-09 19:46:18.744000 UTC,2024-09-09 20:01:22.983000 UTC,,,,,41.91,-87.63,41.91,-87.68,member
76343D0540F412D2,electric_bike,2024-07-11 18:50:29.100000 UTC,2024-07-11 18:50:30.915000 UTC,,,,,41.91,-87.67,41.91,-87.67,casual
BB9D24E51D346D36,electric_bike,2024-07-21 01:50:42.375000 UTC,2024-07-21 02:18:04.769000 UTC,,,,,41.91,-87.62,41.91,-87.62,casual
3E9E4B0C31AFCC5C,electric_bike,2024-07-20 15:51:15.066000 UTC,2024-07-20 15:56:08.987000 UTC,,,,,41.9,-87.67,41.91,-87.68,casual
541DD81B774006F3,electric_bike,2024-07-24 18:15:28.309000 UTC,2024-07-24 18:19:19.326000 UTC,,,,,41.91,-87.63,41.91,-87.63,member
3ACACAB1F1B2A8ED,electric_bike,2024-07-10 18:24:10.720000 UTC,2024-07-10 18:26:39.951000 UTC,,,,,41.91,-87.62,41.91,-87.62,casual
6B77A8035D3E239F,electric_bike,2024-07-20 18:06:30.381000 UTC,2024-07-20 18:06:58.297000 UTC,,,,,41.91,-87.68,41.91,-87.68,casual
7F4C731B50221154,electric_bike,2024-07-11 17:21:29.632000 UTC,2024-07-11 17:39:34.745000 UTC,,,,,41.92,-87.63,41.91,-87.69,casual
